Date,Close,High,Low,Open,Volume,daily_return,Rolling_Mean_10,volatility_10,RSI,MACD,MACD_signal,EMA_20,BB_upper,BB_lower,ATR,volume_change,volume_MA_20,volume_ratio,nifty_return,realty_return,crude_return,positive_news,negative_news,neutral_news,positive_score_avg,negative_score_avg,neutral_score_avg,news_count
2021-01-19,2509.9892578125,2539.9283070479346,2457.7501588730056,2481.4736160049843,2558693,0.02196512347777535,-0.005273331829781902,0.02013156702944985,,,,,,,0.0,0.06827287271707028,,,0.016794730817062842,0.041904195393749566,0.014519112049223626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-20,2559.523681640625,2568.9180775975283,2509.989151580416,2518.482102539334,2065439,0.01973491467102728,-0.0037114699387891135,0.02150031803546566,44.41039941976202,,,,,,65.94440206454854,-0.1927757648143017,,,0.008508265623863087,0.0007393168845555298,0.0032200411495955095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-21,2577.6484375,2673.11148383229,2557.3885137473185,2587.7070436700424,5015712,0.007081300317470562,-0.0025363635430031726,0.021761663266720615,47.41332208320263,,,,,,69.50001406600732,1.4283999672708805,,,-0.0037112802046228577,-0.02556144814568284,0.0003565735095132361,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22,2464.060546875,2627.467907663497,2457.7501998424577,2609.5803280180535,4945564,-0.04406647895520077,-0.008821431154107584,0.02389163805854107,34.74567619268852,,,,,,76.65842076279533,-0.013985651488761741,,,-0.014972171647596122,,-0.012299441095836805,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-25,2385.58349609375,2497.1312444165314,2373.2947909123104,2479.4336370261094,3520087,-0.031848669822978626,-0.012168015792987175,0.024600330224101963,28.9839964029498,,,,,,80.02828024432574,-0.2882334552742619,,,-0.009254169343308138,-0.03593633389997153,0.008482245479108697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-27,2312.1826171875,2396.068650745858,2306.4414954716376,2396.068650745858,2700415,-0.03076852226150939,-0.01072619744377995,0.022807266816775622,24.835714359306365,,,,,,80.71391417503251,-0.2328556083983152,,,-0.019060488041877988,-0.02170491987719625,-0.001788561516616105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-28,2317.0224609375,2328.646954410935,2278.4482140403,2296.430547405147,3035457,0.0020931926890304098,-0.00989751278845018,0.023138396195169175,25.591928548733364,,,,,,78.53425890328982,0.12407055952510992,,,-0.010735650281904374,-0.022025743098120998,-0.0050170683946290096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29,2284.4267578125,2357.162787386367,2277.451968489244,2330.5925144206594,2768673,-0.014067927123939672,-0.009832235885039297,0.023124193808249285,23.851475790269788,,,2489.314915092091,2783.4221947161122,2277.915378526075,78.61829890284936,-0.08788923710663665,2658229.25,1.0415478649932093,-0.013240422354072856,0.004931777182644037,0.006302940689940195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-01,2322.81103515625,2341.742306423707,2255.531175950861,2302.693591106692,1797359,0.016802586124715857,-0.005411654040790792,0.023612175397377342,29.897507017870623,,,2473.457402717249,2778.6132194374736,2251.622913375026,79.16064401499197,-0.3508229393648148,2685762.3,0.6692174508518495,0.047423511101338356,0.0631441802582966,0.008410833876558943,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-02,2337.85205078125,2391.324823532793,2301.270659951266,2334.3885182105832,2679428,0.0064753505116650345,-0.004659913037194397,0.023884839028125666,32.17018550772552,,,2460.5426072947726,2771.609768638452,2231.102462806861,79.93875255545872,0.4907583849414614,2751709.4,0.9737321826207376,0.02567357148195737,0.0378519382394491,0.01969832547309358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-03,2328.362548828125,2375.999440545168,2313.8439770446234,2375.999440545168,2409356,-0.0040590686437809165,-0.007262332249350023,0.02200533371101685,31.476844842679213,,,2447.954030297949,2756.3053031516733,2214.124091379577,78.66851762296484,-0.10079464721574904,2807197.75,0.8582779748950711,0.009701122671723184,-0.004299517292902122,0.017403411345863207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-04,2279.159912109375,2330.592318403769,2275.5539004610087,2330.592318403769,3478562,-0.02113186227957231,-0.011349009944409983,0.02015113887530193,28.09570813449983,,,2431.8783999942752,2738.569610762303,2193.565374589259,76.98065336009309,0.4437725267664887,2896231.65,1.2010648388570715,0.0071467580293813615,0.00952951853293138,0.006500189429803793,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-05,2255.38916015625,2300.1315094351053,2249.743023466861,2296.4307426435785,3303319,-0.010429611290909802,-0.013100101105248018,0.019105326007700256,26.608631650951082,,,2415.069900962082,2719.918146853159,2172.7884937718404,75.0812128321039,-0.05037800102456125,3004257.3,1.0995459676506403,0.0019199973566108586,0.006784624758019886,0.008497620644176918,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-08,2293.44140625,2310.5695556065457,2252.2098556726705,2271.75807547474,3666313,0.016871698581327754,-0.0070062833515951665,0.017805016171802704,32.745369534709425,-86.5593514046127,,2403.4862347990265,2681.1113943585165,2170.994928883671,73.88681905365898,0.10988766147017581,3104524.6,1.1809579476355252,0.01283480273296811,0.020070337968106866,0.020559508216481115,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-09,2378.845458984375,2403.138134219821,2299.8936273647673,2308.291821832327,7178572,0.03723838442160976,-9.757792713632751e-05,0.02032051990326701,44.05258094160955,-77.70422904745556,,2401.1394942452503,2631.197381492954,2188.412481788296,76.44466969052769,0.9579812198249305,3387553.45,2.1191022092950296,-0.0004300136336804483,-0.006749981745552858,0.008751630899576313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-10,2382.404541015625,2424.537308023461,2348.622245541317,2399.864912716764,4473123,0.0014961383968041808,0.0031288881386950297,0.017237053224799077,44.471560650035286,-69.5970214654526,,2399.355212985286,2606.8768456575,2192.8100928190624,76.40684060421454,-0.37687843766141793,3277465.1,1.3648117870118586,-0.00018530340410816137,0.0163389954121258,0.0062203481284348605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-11,2377.56494140625,2410.3033131797547,2367.696075628342,2396.0217452451298,1446286,-0.0020313928747431875,0.00271642958231767,0.0173137666783687,43.98915248844983,-62.83815712969681,,2397.279949025378,2583.0800653888587,2197.798962931454,73.99258324330013,-0.6766719806274051,3206645.6,0.45102770321734337,0.004421924647502795,-0.0025608888399534235,-0.005368502106740558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-12,2359.155517578125,2394.1712469505746,2338.373630532189,2389.4265556169426,1376085,-0.007742974127653679,0.003348924881946269,0.016738454203890536,42.1175615156389,-58.295204270255,,2393.6490507923063,2564.3320339402485,2199.674948481627,72.69294275580623,-0.048538809059895494,3169202.35,0.4342054712915381,-0.0006590524229219685,0.0001426852440127302,0.021099131966065388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-15,2331.303955078125,2388.9519515250554,2323.5227080654295,2367.6008417298963,1634576,-0.011805733997812928,0.00048809286969339063,0.01662796081947186,39.387233200456606,-56.29335497274042,,2387.711422629051,2555.70015974161,2195.5768177974523,72.17410709179335,0.18784522758405187,3122409.35,0.5234983042822364,0.00998465984153385,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-16,2325.135986328125,2348.717194908603,2298.3284803129145,2345.775393614172,1615849,-0.002645716246723051,-0.00042401380614541794,0.01651280933346632,38.78755081119236,-54.57546650633776,,2381.751857267058,2546.485401969006,2191.7009749841186,70.61800762778584,-0.011456793688393807,3083443.4,0.52404042830817,-8.162092525865194e-05,0.017683917802393312,0.014736475483711375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-17,2266.20654296875,2329.690644004312,2260.370666034749,2311.6133259700455,3178784,-0.025344514774998994,-0.002552558419267226,0.018307759653934927,33.534281308764946,-57.308524112538635,,2370.7475416196,2527.258064078662,2186.550041390088,70.5252912236271,0.9672531282316603,3114447.95,1.0206572885573508,-0.006827318687430917,,0.015627433111524924,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-18,2344.589111328125,2352.9873072601436,2272.9442755878545,2300.2262494624606,4253843,0.03458756599329793,0.0030193844080197985,0.020385995772310473,44.33372364199852,-52.54397947206144,-62.75225287337486,2368.2562625442215,2488.9085387098426,2203.4061097276576,71.68639644275326,0.3381981915097094,3223868.15,1.3194841730732692,-0.005914312869584326,-0.011631149210947767,-0.006372335344280944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-19,2293.0615234375,2344.7311588564858,2277.451537360048,2344.7311588564858,2244567,-0.021977235858370303,0.0018646219512737483,0.021527553891015322,39.760140851037896,-52.32274518977647,-60.66635133665518,2361.0948588197716,2428.9548708115635,2234.9010862196865,71.37162680373073,-0.47234371367255445,3085310.9,0.7275010761476258,-0.009074717063029758,-0.013044112244805284,-0.015954957811584625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-22,2265.163330078125,2323.0010760576706,2258.473268389402,2304.7340128574624,2002642,-0.01216635187247539,-0.001039183094106566,0.0212348121641531,37.50422213043074,-53.778639792839385,-59.28880902789203,2351.958522749139,2402.097519202971,2241.8687161485914,70.88278257976914,-0.10778248098631049,2938164.8,0.681596212710737,-0.020428174591586412,-0.02801321747438079,0.03703700559543499,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-23,2251.0712890625,2277.4518189670775,2196.7920670453273,2253.728362519504,3267268,-0.0062212030490265136,-0.005385141841170194,0.016435269697962763,36.38133358824222,-55.43058738574109,-58.517164699461844,2342.3502147789827,2395.4702111443103,2235.0448035041272,71.5811375327678,0.6314788164834253,2925523.85,1.1168146860262307,0.0021872625461001327,0.027047072847256715,0.001992717459678106,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-24,2240.775634765625,2286.32467494205,2227.3480182923104,2251.8306737220187,1708526,-0.004573668700275979,-0.005992122550878209,0.016264087997549272,35.54402069699799,-56.91446647069097,-58.19662505370767,2332.676445253901,2398.2360297199743,2225.1382866862755,70.68081746969436,-0.4770780970523385,2875929.4,0.594077865750112,0.01864318245786234,0.008634335572313745,0.02554685786719868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-25,2252.542236328125,2264.4039647974673,2216.9095576713435,2253.7284091750594,2839515,0.005251128841255337,-0.005263870379278357,0.016620284913900756,37.319530933642305,-56.48980561236749,-57.85526116543964,2325.0446158323984,2398.7020600470605,2218.2242338982524,69.02464530229646,0.6619676844250542,2866132.3,0.9907131642178556,0.007699213013950157,0.016835479215218108,-0.002386689438011569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-26,2160.92236328125,2239.494504959629,2144.600670003713,2218.665354521686,3933813,-0.04067398673785794,-0.008556971640298783,0.020070404030569564,30.3168103528552,-62.822043466567266,-58.84861762566517,2309.4139251132415,2412.8710862163803,2191.704768275807,71.80442537530473,0.3853820106602712,2924389.3,1.345174187308099,-0.03763569324758598,-0.01838085645673926,-0.011214115293069482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-01,2241.677001953125,2248.888794059145,2182.558099276962,2182.558099276962,2545806,0.03737044886205587,-0.003639353354311903,0.024680928000359818,40.851810639266574,-60.62531227917725,-59.20395655636759,2302.962789574183,2411.4270956330606,2185.035355538814,72.9588543326326,-0.35284010704118374,2961811.65,0.8595435162124506,0.015995389118723446,0.013293380721369985,-0.03689700178511457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-02,2268.34228515625,2279.872025855422,2238.5457117183623,2264.167048817301,2033586,0.01189523877877674,-0.0021852578517619235,0.02516948364668124,43.86946251265912,-56.086194742606494,-58.58040419361537,2299.665598677237,2407.1376607386774,2182.3738138706976,70.69938717580598,-0.20120150553498573,2929519.55,0.6941704826649817,0.010672985341787733,0.007476354366540594,-0.01554400824487323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-03,2279.44482421875,2294.2481229611535,2254.4877001436694,2283.1455909857523,1591567,0.004894560726198094,0.0008386496983577851,0.0238603777666579,45.12481156565517,-51.00507452814054,-57.065338260520406,2297.7398106335713,2403.785267793172,2180.834434355266,68.48946115021157,-0.21735938386672604,2888630.1,0.550976395350862,0.021884698711632122,0.014981814651565006,0.021850062443612206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-04,2293.678955078125,2310.664858700248,2230.0050997723133,2258.4732499821725,2149984,0.006244560389503384,-0.0019956508620216696,0.02090656613273207,46.76852875073697,-45.307399254199936,-54.71375045925632,2297.353062485434,2404.34820691953,2181.7233995257825,69.35876813433462,0.35085987583306255,2822201.2,0.7618110289230973,-0.010812930524138231,0.0011035836198451943,0.04167314158986968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-05,2265.21044921875,2300.131189320591,2255.7210673053446,2276.5027210259573,1953642,-0.012411722135892922,-0.0010390994897739314,0.02009378417902541,43.934065272225205,-42.59807693713992,-52.29061575483304,2294.29186122194,2404.2557381560764,2182.7979971954865,67.5767219829712,-0.09132254007471685,2754717.35,0.7091987132545559,-0.009459104528952489,-0.014193175719597884,0.039256859910754116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-08,2261.034912109375,2290.2622538318665,2239.5415554112733,2261.3196398928267,1593838,-0.0018433329719166336,-6.7975997180558245e-06,0.019720311124665917,43.51747112497083,-40.32303162124981,-49.8970989281164,2291.124532735029,2403.53774346302,2180.2753424744797,66.37272029994419,-0.18417089722682045,2651093.6,0.6012001990423876,0.0012117060677612201,-0.010483645155230148,-0.01614767498163594,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-09,2298.99267578125,2319.2051070507337,2273.798318647603,2277.4518236177414,1800442,0.01678778309374418,0.0022941010145590135,0.020249866388946314,48.31531993887391,-35.05309723045957,-46.92829858858504,2291.873879691812,2392.2984231876276,2183.5293844295597,65.7868256314738,0.129626724924365,2382187.1,0.7557936989919893,0.00950777560179139,-0.010877259417252705,-0.010551014701678296,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-10,2307.77001953125,2321.102646480613,2292.2075269997285,2321.102646480613,1056102,0.0038179085311862426,0.0031332587377052358,0.020107012791506253,49.385977171818105,-29.82457879345384,-43.5075546295588,2293.3877977717584,2379.751951880702,2188.6124035880475,63.15170376357458,-0.4134207044714575,2211336.05,0.47758548502838366,0.005060099883821945,0.006141085001434288,0.005628034681656402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-12,2278.732666015625,2338.800264169929,2274.604692489678,2318.0661050807125,1279203,-0.0125824294751532,0.001349902906064382,0.020680967021732694,45.991704434702015,-27.704650055809907,-40.346973714809025,2291.9920709378407,2364.6675788324264,2193.813549097261,63.22626575762289,0.21124948158416523,2202981.9,0.5806688652321655,-0.009479506235763657,-0.008232771884980505,-0.005888209807371703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-15,2234.74951171875,2303.595026026106,2223.4097463062612,2279.8715704876904,1524449,-0.019301585900280194,0.003487142989822156,0.016546635475204827,41.35523308063192,-29.236642412611218,-38.12490745436946,2286.540398631261,2352.1506441210913,2193.8898832226587,64.4376238977816,0.1917178117937497,2210400.1,0.6896710690521594,-0.006749419963093084,-0.0040074248519392786,-0.004911932408106723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-16,2342.549072265625,2353.366875718126,2254.060579862111,2257.7138531443843,4230564,0.0482378718427221,0.004573885287888779,0.019168433361342677,53.68029618844106,-21.504345071179614,-34.80079497773149,2291.87455802501,2354.5010334297244,2192.6640056327756,68.30760533360976,1.77514301888748,2340199.5,1.8077792085674746,-0.001275984104457617,-0.005604288370799071,-0.007113790408074028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-17,2299.22998046875,2334.3881904029895,2287.985200751319,2334.3881904029895,1623187,-0.01849228787125401,0.0015351326228857042,0.020256591485331668,49.20505312590178,-18.656867638512722,-31.57200950988774,2292.5750744482234,2350.6523973653966,2193.9220411111655,67.32591006080234,-0.6163190061656082,2340566.4,0.6935017951210443,-0.012685759862868795,-0.02962427745664742,-0.005702579223994975,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-18,2281.769775390625,2342.7865581536457,2267.9626759448665,2342.7865581536457,1851739,-0.007593935894383841,0.0002862829608275108,0.020410845067866227,47.48663898617851,-17.606161022131346,-28.77883981233646,2291.5459983475,2351.482648411349,2194.648113307401,67.86147949994354,0.14080447908959348,2274214.15,0.8142324679494234,-0.011102973071742905,-0.01474314879234917,-0.06941178265739889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-19,2288.126953125,2309.715294517885,2235.081406943646,2270.808833106532,3738079,0.0027860732502194008,-5.956575310088752e-05,0.020327800164374136,48.196022248675284,-16.07519253165856,-26.23811035620088,2291.2203749929763,2341.9334822082174,2198.55106369022,68.34522293382179,1.0186856787052605,2248425.95,1.6625315145468766,0.012786942826028547,-0.005290205757490063,0.019753476992938168,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-22,2301.839599609375,2313.6065735934826,2267.962548463027,2267.962548463027,1489853,0.0059929570191230574,0.0017809021624007105,0.019914146782927942,49.77217077628848,-13.598636387586794,-23.710215562478062,2292.2317297183477,2343.0302853262606,2198.3320681893642,66.72370880500992,-0.6014388673968635,2210690.25,0.6739311398329096,-0.000515437423697751,0.027047636359926575,0.0013947616455562972,0.0,0.0,1.0,0.0,0.0,0.7652407288551331,1.0
2021-03-23,2287.2255859375,2309.667879697502,2275.743342071151,2305.9196204764526,1745466,-0.006348841020180074,0.0013303513575743664,0.020055719224358132,48.09279844396719,-12.669134671468328,-21.501999384276118,2291.7549541201715,2344.4353752132674,2199.1332038882947,64.38091086367714,0.17156927562652147,2197831.45,0.7941764597098653,0.00531673999743143,0.01050447600159865,-0.059269601799224136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-24,2318.77783203125,2343.877199431179,2286.9409111858877,2287.225638961984,4132092,0.01379498650580957,0.0010310716987809055,0.019820377036483303,51.86880315184786,-9.279526690717375,-19.05750484556437,2294.328561540274,2349.9239571582007,2200.415276240237,63.84915210522103,1.3673288394044913,2241072.65,1.8438010030598517,-0.017911176994211853,-0.029428954005765062,0.059549312256341524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-25,2279.539306640625,2342.928424983975,2269.860183297557,2325.800044071961,2272545,-0.01692207198490081,-0.0010429263528278,0.020567396913645456,47.26408312506912,-9.64824010800612,-17.17565189805272,2292.920061073641,2350.1859422662856,2204.0296583196523,64.50765850387798,-0.4500255560621593,2269273.6,1.0014416066885896,-0.015430189146808937,-0.025041538708293953,-0.038192870040420046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-26,2377.232666015625,2385.583369307743,2286.0873285434345,2301.1753546941486,3084607,0.04285662418296776,0.004500979012984296,0.024252885006198065,57.40340550372659,-2.0339642300073137,-14.14731436444364,2300.949832972878,2367.421107224861,2199.263536329827,67.47454451553797,0.35733593834225497,2281528.2,1.3519916168469888,0.012733031929623273,0.01686527095766266,0.04229215334331582,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-30,2446.41015625,2451.5343298254948,2392.747655069139,2409.4490599455935,2332884,0.029100008267310296,0.009341138429743346,0.023800328177297162,62.85022583286868,9.473247878062011,-9.42320191594251,2314.8031970945085,2390.218568012306,2205.0148548392567,67.96219589370453,-0.24370138562222032,2201481.75,1.0596880941665767,0.02328481586755049,-0.00030433993200873477,-0.012927114864415001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-31,2407.8359375,2451.0601231799683,2401.762825080654,2446.4104182033802,1616044,-0.015767682557829454,0.0029405829896881897,0.020564063892293188,58.368323292108215,15.303767004007113,-4.477808131952585,2323.663458085508,2406.437449751035,2205.4118666552154,66.62898890839095,-0.30727631549618417,2154993.65,0.7499066180543038,-0.010400699094332388,0.01719937259203763,-0.009354513249620111,0.0,0.0,2.0,0.0,0.0,0.6544945538043976,2.0
2021-04-01,2421.452880859375,2433.5993352965274,2402.711352732806,2402.711352732806,1219588,0.005655262116202708,0.005355337988433862,0.019135823375355698,59.46715166556381,20.783687533014017,0.5744910010407356,2332.976736444924,2424.2836649564574,2202.8767110201047,64.07605988377169,-0.2453250035271317,2114293.75,0.5768299698185269,0.012024574166918489,0.004937883964156287,0.020774310289656484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-05,2382.451416015625,2427.383729001319,2357.6367766629305,2427.383729001319,1268939,-0.016106637941229907,0.004504067783749255,0.019947998321677096,54.99024930648052,21.728993458142213,4.805391492461031,2337.6886106897523,2432.153446615294,2205.3075885409557,64.48112363053004,0.04046530467666121,2098162.35,0.6047858975259945,-0.015439860548026041,-0.03379980940599414,-0.04178228583057009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-06,2478.247314453125,2486.218303366684,2376.6159315961295,2397.018104696276,3372846,0.04020896199331836,0.00824635665805915,0.02288411491378569,62.46486899648205,29.863831953377485,9.817079584644322,2351.0751539053117,2460.200047077521,2195.7178240162293,67.70406992624605,1.6580048371119496,2159305.45,1.5620050419453162,0.003122067245233451,0.011712090152562471,0.00949316392763433,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-07,2494.379150390625,2531.8147176246034,2467.334410550008,2471.9841152563645,1937977,0.006509372911823297,0.008297998247329175,0.02287904687348143,63.562245516139,37.18382245088742,15.290428157892944,2364.7231535705796,2486.7747311862236,2192.0600100247143,67.47380115112813,-0.4254178815160846,2158522.2,0.8978258365839369,0.009231436965811968,0.009596325655702564,0.006694264547485007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-08,2515.302490234375,2522.65675994841,2493.80913657857,2495.7070126338044,897483,0.008388195451550784,0.009771701894502261,0.022298025032527806,64.99185911759113,44.16420881167596,21.065184288649547,2379.0640427766557,2513.4565837908813,2190.8049152325566,64.7147884524647,-0.5368969807175215,2123704.45,0.4226025895458287,0.0036945688638336804,0.008147291058413941,0.0006333267198224135,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2021-04-09,2496.466796875,2519.4310562125706,2476.87108298872,2500.45229119402,1185017,-0.0074884406279182025,0.0076433591811294836,0.022879502123895737,62.610369888691686,47.62731422451816,26.377610275823272,2390.2452574526887,2532.995427429205,2191.0134837036076,63.13230165042084,0.3203782132920623,2092933.2,0.5661991505510066,-0.0026187118170183377,-0.006135942152337814,-0.003955696154779198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-12,2469.327392578125,2476.729158236472,2424.5375476222935,2446.5528715828473,1427691,-0.010871125676835458,0.008248453811936018,0.022228382514745713,59.241978135922736,47.63284531090312,30.628657282839242,2397.776889369397,2545.274425530654,2194.890222906846,63.760655050584106,0.20478524780657148,2111512.65,0.6761460794468838,-0.03532558930400764,-0.07498869089556892,0.00524222418360476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-13,2439.435546875,2491.911879164871,2433.3624346602683,2467.239484321655,1200230,-0.012105258214430648,0.0027522655721961774,0.019325792173362617,55.688305381663845,44.70981963518989,33.44488975330937,2401.7443805604066,2550.5327810698086,2205.702155453629,63.388425725871166,-0.15932088946417677,2107564.0,0.569486857813096,0.013556195506029933,0.02767377557840578,0.0061630751765442415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-15,2455.5673828125,2461.1187640630387,2407.456261447188,2457.7499870509328,1209829,0.006612937963524246,0.0005035585418175726,0.017099417148132127,57.181096926529676,43.19705629299051,35.3953230612456,2406.870380774892,2551.4182102968334,2226.8985133359793,62.69371693229829,0.007997633786857472,2091833.0,0.5783583106299595,0.005284484560774683,-0.003801621139415068,0.005407038156368005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-16,2527.6865234375,2555.964926861839,2449.873594533594,2455.4724686666586,2760777,0.029369644315114574,0.005017291229111975,0.018246066225894385,63.156806762705465,47.27266254148981,37.77079095729444,2418.3766800760927,2569.847509074268,2226.982959675732,65.79354660343735,1.2819563756530883,2018343.65,1.3678428844364536,0.002496282165007191,-0.004452295626373615,-0.002539674217798993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
